улица Пионерская;9;2021-06-05 22:24:18.753000;Дорога разбитая;56.0600911 47.2802653;9203;-400;[9203];Дороги;0
улица Винокурова;71;2021-06-08 21:17:29.674000;"""Бордюры поменять на новые бордюры. Со стороны почты плохая дорога. Напротив бани """"Бодрость"""" заезд в плохом состоянии """;56.109365999999994 47.467359950413226;9206;450;[1590, 1660, 1753, 1754, 2284, 4337, 5371, 5709, 5937, 6278, 7934];Благоустройство и инфраструктура;0
улица Афанасьева;12;2021-06-05 22:45:05.455000;Обустройство детской площадки по адресу ул. Афанасьева 12, ул. Красная 16.;56.150262 47.2199942;9207;-200;[2285, 7765];Благоустройство и инфраструктура;0
бульвар Юности;6;2021-06-12 14:08:13.879000;Просим с правой стороны дома сделать стоянку для машин жителей дома. ;56.139089549999994 47.1606364581548;9209;-400;[9209];Благоустройство и инфраструктура;0
улица Советская;67;2021-06-11 22:48:13.664000;Ремонт дороги!;56.1461683 47.2477606;9211;655;[1804, 1924, 3525, 3988, 4662, 4983, 5409, 5627, 6015, 6123, 6310, 6933, 7915, 8251, 8460, 8973];Дороги;0
улица К.Либкнехта;3;2021-06-06 22:18:52.710000;Построить дорогу.;56.076187000000004 47.29672058662875;9213;-400;[9213];Дороги;0
улица Эльгера;34;2021-06-12 15:00:25.854000;Поменять стояк в квартире;56.14738995 47.180922699999996;9214;532;[2239, 2990, 3244, 4387, 4434, 5529, 6785, 7054, 7220, 7245, 7751, 8204, 8394];Жилищно-коммунальные услуги;0
переулок Химиков;6;2021-06-12 21:55:21.889000;Предусмотреть строительство детской площадки по переулку Химиков ;56.1198647 47.500737209011724;9217;-200;[4578, 6236];Благоустройство и инфраструктура;0
улица Полярная;11;2021-06-11 01:21:28.745000;Дорога по ул.Промышленная от Северной до СНГ, деревья задевают провода!;56.11248465 47.168678650000004;9220;-400;[9220];Благоустройство и инфраструктура;0
улица Первомайская;27;2021-06-08 21:06:38.575000;Благоустройство детских площадок;56.1039424 47.18080604721945;9222;360;[2891, 3289, 3866, 4242, 4418, 5049, 6590, 7452, 7945];Благоустройство и инфраструктура;0
улица Ленинского Комсомола;37/1;2021-06-08 17:15:00.456000;Наладить производство качественного хлеба;56.1076681 47.2865661;9227;655;[1716, 2654, 3028, 3877, 4209, 4419, 4591, 5639, 5748, 6228, 7150, 7247, 7819, 7971, 8374, 8917];Благоустройство и инфраструктура;0
улица Грасиса;11;2021-07-06 13:01:22.299000;Ничего менять не надо.;56.1264137 47.19453610749334;9230;1177;[2314, 2728, 2729, 3527, 3528, 4933, 5083, 5084, 5200, 5201, 5277, 5278, 5955, 5956, 6274, 6275, 6366, 6367, 7212, 7213, 8750, 8751, 9229];Жилищно-коммунальные услуги;0
улица Эльменя;18;2021-06-04 21:17:42.398000;Дет.площадку;56.12358535 47.18962202438534;9231;360;[1840, 1977, 1978, 3574, 5138, 6997, 7272, 9090, 9156];Благоустройство и инфраструктура;0
улица Привосточная;38Б;2021-06-09 02:26:35.694000;Узаконить землю, дать прописку;56.1307459 47.3379653;9233;-300;[9233];Благоустройство и инфраструктура;0
улица Привосточная;38Б;2021-06-09 22:30:35.080000;Узаконить землю, дать прописку;56.1307459 47.3379653;9234;-300;[9233];Благоустройство и инфраструктура;0
улица Гражданская;68;2021-06-12 03:26:00.826000;Отремонтировать или полностью заменить детскую площадку по ул. Гражданская 66 и 68;56.11791155 47.19061896006961;9235;-100;[2058, 4221, 8735];Благоустройство и инфраструктура;0
улица Ашмарина;34;2021-06-05 22:45:35.766000;Сделать капитальный ремонт в доме.;56.08144445 47.28197665523511;9238;180;[2917, 3544, 4529, 6097, 8451, 8452];Жилищно-коммунальные услуги;0
улица Афанасьева;11/1;2021-06-04 23:18:02.139000;Сделать тротуар от дома по ул. Афанасьева 11/1 к школе. Невозможно ходить, люди ходят по проезжей части.;56.1460601 47.2202549;9245;-100;[3400, 7127, 8017];Благоустройство и инфраструктура;0
улица Ахазова;2;2021-06-12 16:51:58.781000;Сделать одностороннее движение перед детской поликлиникой, детская площадка. ;56.144299149999995 47.173732799999996;9247;-100;[4588, 5512, 8436];Благоустройство и инфраструктура;0
улица Коллективная;7;2021-06-09 01:30:52.619000;Добавить парковочные места;56.1107772 47.16641177483204;9248;450;[3796, 3863, 4251, 4923, 5434, 5613, 5874, 6742, 7038, 7778, 7846];Благоустройство и инфраструктура;0
улица Радищева;9;2021-06-14 12:27:23.571000;Отремонтировать дороги в частном секторе по ул.Радищева 9 и Димитрова;56.10529325 47.180972249999996;9249;-400;[9249];Дороги;0
улица Эльгера;28;2021-06-12 17:30:54.181000;Устроить во дворах детскую игровую площадку.;56.1465692 47.17908985011705;9250;532;[1732, 2019, 3513, 3633, 3785, 3897, 4066, 4067, 5262, 6248, 6532, 7766, 8520];Благоустройство и инфраструктура;0
бульвар Солнечный;14;2021-06-06 09:51:32.893000;Построить школу. Оборудовать дома камерами видеонаблюдения. Поставить светофоры на пешеходные переходы. Построить парк.Открыть отделение сбербанка.;56.1041078 47.32648077254902;9251;777;[1744, 1887, 2991, 3236, 3735, 3852, 4087, 4431, 5198, 5199, 5648, 5764, 6311, 6312, 6707, 7638, 8596, 8858, 9070];Благоустройство и инфраструктура;0
улица Эльгера;9;2021-06-12 16:58:26.070000;Площадка для выгула собак. ;56.14330845 47.17663845;9253;-300;[4479];Благоустройство и инфраструктура;0
улица Красногорская;13Б;2021-06-10 15:51:52.807000;почистить речку, почистить канализацию, отремонтировать дорогу;56.1286117 47.1842027;9254;-400;[9254];Благоустройство и инфраструктура;0
улица Строителей;3;2021-06-09 22:29:02.531000;просим современую детскую площадку;56.113324199999994 47.24302155391165;9257;-100;[4033, 8227, 8853];Благоустройство и инфраструктура;0
улица Энтузиастов;33;2021-06-11 12:36:10.419000;Нет игровых площадок для детей, плохие дороги во дворе;56.11566295 47.18073386467456;9259;-100;[4580, 4590, 7664];Благоустройство и инфраструктура;0
проспект И.Я.Яковлева;6/2;2021-06-12 12:45:39.073000;Убрать щебень с парковки возле центрального входа в детский сад №66;56.096493 47.2647516;9260;0;[2683, 2902, 6958, 7348];Благоустройство и инфраструктура;['1', '56.108907 47.268014']
бульвар А.Миттова;3/1;2021-06-11 13:38:32.710000;За домом по ул. Миттова 3к1 из пешеходного тротуара сделали проезжую дорогу. Необходимо ее закрыть;56.1152841 47.1949518;9263;-200;[4426, 7078];Благоустройство и инфраструктура;0
улица П.В.Дементьева;18/2;2021-06-08 10:23:45.096000;парка нет;56.1166211 47.2174021;9265;655;[3262, 3831, 3940, 4443, 5014, 5660, 5672, 5978, 6006, 6646, 6647, 7009, 7016, 8005, 8439, 8554];Благоустройство и инфраструктура;0
улица И.П.Прокопьева;12;2021-06-08 23:53:39.334000;Автомойка;56.1299921 47.38639610549048;9267;180;[2052, 2523, 2811, 5057, 6083, 6969];Благоустройство и инфраструктура;0
улица Винокурова;33;2021-06-06 20:48:05.138000;Обустроить детскую площадку перед домом, качели аварийные;56.11096965 47.483688862981936;9268;360;[1682, 2465, 4024, 6610, 6722, 6740, 6965, 7825, 8233];Благоустройство и инфраструктура;0
улица Энергетиков;32;2021-06-06 20:34:10.399000;Благоустройство;56.14732225 47.2828705006379;9276;-400;[9276];Благоустройство и инфраструктура;0
улица Молодежная;21;2021-06-07 18:21:26.639000;Ремонт дороги по улице Винокурова, Жени Крутовой;56.1227297 47.3780209;9278;-200;[6825, 8118];Дороги;0
улица Молодежная;17;2021-06-07 19:36:34.686000;Сделать дорогу до остановки от дома!!!;56.1227297 47.3780209;9281;491;[3653, 3802, 3827, 4167, 4811, 5250, 5586, 5864, 6154, 6341, 7521, 7895];Благоустройство и инфраструктура;0
проспект 9-й Пятилетки;4;2021-06-12 06:20:42.087000;Обустроить дет. площадку.;56.09480355 47.268720617037175;9285;-400;[9285];Благоустройство и инфраструктура;0
улица Первомайская;8;2021-06-09 11:13:49.859000;Сделайте нормальные дороги во дворе!!!;56.10355575 47.177975700000005;9286;180;[3269, 5163, 5284, 5285, 5490, 6140];Благоустройство и инфраструктура;0
улица Радужная;10;2021-06-07 15:45:00.168000;Сделать больше пешеходных переходов в мкр.Радужный.;56.1383541 47.21713130848985;9287;-300;[4389];Дороги;0
улица Тютчева;74;2021-06-12 10:21:23.293000;Сделать дорогу, нужны магазины и аптеки;56.1373901 47.3079839;9288;-400;[9288];Дороги;0
проспект Мира;22;2021-06-04 21:25:22.437000;Детская площадка;56.126475150000005 47.28378150807727;9290;409;[1765, 1766, 2942, 3655, 5729, 5962, 6054, 6603, 8024, 8769];Благоустройство и инфраструктура;0
улица Афанасьева;4;2021-06-05 11:53:49.688000;Сделать 2 тротуара по адресу ул. Афанасьева 3,5,7.;56.14757005 47.22029936788948;9295;-300;[9145];Благоустройство и инфраструктура;0
улица Цветочная;13А;2021-06-06 23:07:56.769000;Отремонтировать дорогу по улице Цветочная и Клубная.;56.0743047 47.2940312186623;9296;-400;[9296];Дороги;0
улица Олега Кошевого;11;2021-06-04 19:59:33.583000;замена окон в подъезде;56.127738199999996 47.20416024999999;9298;-200;[2615, 3533];Жилищно-коммунальные услуги;0
проспект Мира;92;2021-06-09 11:58:44.194000;Ремонт дороги, ремонт 1 этажа.;56.10872685 47.26540928422891;9306;409;[2215, 2826, 3365, 3547, 3819, 5007, 7742, 7912, 8083, 8450];Дороги;0
улица Санаторная;1;2021-06-06 01:35:36.795000;пересмотреть налогообложение;56.16910915 47.31172724999999;9308;100;[1913, 3859, 4236, 9050, 9291];Благоустройство и инфраструктура;0
улица Винокурова;84;2021-06-11 23:37:01.464000;Доброго здоровья, хорошего настроения!;56.11764755 47.44745626378388;9310;100;[2280, 3688, 4302, 6485, 8348];Благоустройство и инфраструктура;0
проспект Тракторостроителей;25;2021-06-05 18:46:01.527000;Ремонт дороги.Детская площадка.;56.10095065 47.295160959078544;9312;-400;[9312];Благоустройство и инфраструктура;0
улица Мате Залка;11;2021-06-05 01:26:05.612000;Очень прошу построить детскую площадку во дворе д.11 по ул.М.Залка!!!;56.117457900000005 47.18025375159416;9313;655;[1673, 2238, 2519, 2561, 3119, 3454, 3629, 4673, 6098, 7114, 7316, 7580, 7666, 7991, 8738, 9221];Благоустройство и инфраструктура;0
бульвар Эгерский;49;2021-06-11 18:14:49.264000;Обустроить парк, отремонтировать асфальт перед домом, для детской площадки нужны искусственное покрытие.;56.0929905 47.28300338481495;9316;0;[3585, 4344, 7264, 7362];Благоустройство и инфраструктура;0
улица Речная;6;2021-06-12 21:30:39.774000;Пандусы 4 под или перилы в подъезд;56.122907749999996 47.51664094829137;9317;-300;[7561];Благоустройство и инфраструктура;0
улица Космонавта Николаева А.Г.;35;2021-06-05 10:32:32.577000;Косметический ремонт в подъезде;56.1245338 47.27618522331072;9321;777;[2055, 2207, 2316, 3622, 3663, 3808, 3817, 4017, 4415, 4483, 4553, 5675, 6022, 6364, 6600, 7193, 8001, 9179, 9239];Жилищно-коммунальные услуги;0
бульвар Юности;3;2021-06-14 16:09:51.650000;"""Детская площадка во дворе дома №3. В расчетке подняли цену, изменений нет. Не меняют лампочки в подъезде от """"Олимпа"""" на 7 этаже на лестничной площадке""";56.13691965 47.16157536757338;9322;491;[2661, 3160, 3698, 3857, 4135, 5352, 6159, 6171, 7354, 7355, 7956, 8854];Благоустройство и инфраструктура;0
проезд Ельниковский;11;2021-06-08 09:06:23.583000;Добавить парковочные зоны;56.1067891 47.470731099999995;9323;360;[2861, 3127, 3552, 3728, 6100, 6387, 7686, 8960, 9205];Благоустройство и инфраструктура;0
улица П.В.Дементьева;2;2021-06-17 10:48:48.518000;Нужен сбербанк на районе. Ремонт дороги.;56.1192627 47.20834750475264;9328;0;[3167, 4866, 7386, 7464];Дороги;0
проспект Тракторостроителей;5;2021-06-07 01:22:35.136000;Детская площадка;56.09959875 47.285743021856035;9329;360;[1677, 2013, 2297, 2381, 2456, 3075, 6021, 6494, 9180];Благоустройство и инфраструктура;0
бульвар Зеленый;19;2021-06-12 19:32:27.052000;Отремонтировать дворовые дороги, сделать ремонт в подъезде;56.1127683 47.481653299887896;9331;0;[3595, 4049, 4629, 7343];Дороги;0
улица Пионерская;13;2021-06-05 15:57:22.748000;Сменить покрытие детской площадки;56.0600911 47.2802653;9332;-300;[6488];Благоустройство и инфраструктура;0
улица Мате Залка;25;2021-06-07 22:39:00.538000;Ремонт придомовой территории (тротуар);56.1218635 47.177468926291425;9335;180;[2802, 5710, 6010, 6011, 7210, 7496];Благоустройство и инфраструктура;0
переулок Химиков;4;2021-06-09 06:29:38.639000;Установка детской площадки во дворе дома, лежачего полицейского на проезжей части между домами №№4 и 8 по пер. Химиков;56.1208739 47.50111585;9338;0;[2389, 4031, 5665, 8218];Благоустройство и инфраструктура;0
улица Радужная;18;2021-06-07 15:27:30.555000;в микр. Радужный открыть школу;56.1383141 47.22177365;9339;-300;[3502];Благоустройство и инфраструктура;0
улица Энгельса;46/1;2021-06-14 23:43:05.098000;отремонировать дом;56.129009 47.2524466;9341;360;[4530, 4755, 4989, 5484, 6322, 6786, 8152, 8695, 9113];Благоустройство и инфраструктура;0
улица Хузангая;21;2021-06-12 20:11:11.435000;Поставить ограждение возле цветников;56.093709649999994 47.27659186862931;9343;450;[1815, 2599, 2798, 3182, 4001, 4006, 5897, 6081, 6829, 7689, 9012];Благоустройство и инфраструктура;0
улица Советская;5;2021-06-06 21:10:43.889000;"""Заасфальтировать пешеходную дорогу (мимо магазина """"Бульвар"""")""";56.1414557 47.2413733;9344;0;[3620, 4703, 5123, 6797];Благоустройство и инфраструктура;['1', '56.13518 47.242458']
бульвар Юго-Западный;5;2021-06-06 22:02:05.271000;очень страшный двор и подъезд 3, одни ямы и стены разбиты;56.11881565 47.19116684508703;9347;-100;[3468, 5261, 8581];Благоустройство и инфраструктура;0
улица Энтузиастов;38/8;2021-06-07 09:32:32.890000;Прошу поднять бюджетникам повысить зарплату;56.11614835 47.17855088041495;9352;450;[1830, 2997, 3318, 3680, 3864, 4731, 5260, 5824, 6911, 7767, 9004];Благоустройство и инфраструктура;0
бульвар Эгерский;6/1;2021-06-06 22:08:30.140000;Ремонт вентиляционной трубы;56.0978679 47.2838375;9354;491;[1693, 1695, 2049, 2566, 5025, 5036, 5485, 5968, 6414, 7077, 8337, 8382];Благоустройство и инфраструктура;0
улица Сосновка, Юности;3;2021-06-12 19:46:43.741000;Просим проконтролировать цены на продукты в Заволжье ;56.1876355 47.2470625;9358;-400;[9358];Благоустройство и инфраструктура;0
улица 50 лет Октября;17;2021-06-05 11:56:26.655000;Бесплатное лечение детям;56.12653195 47.27672237120391;9361;-100;[5192, 5780, 7526];Благоустройство и инфраструктура;0
проспект Тракторостроителей;52;2021-06-06 16:43:20.363000;Сделать ремонт в подьезде.;56.10326305 47.31311398652288;9363;248;[2700, 4941, 5295, 5841, 6544, 8312, 9048];Жилищно-коммунальные услуги;0
улица Молодежная;9;2021-06-07 19:02:03.248000;Нужна детская площадка, скамейки около подъездов, урны, мусорные баки ;56.1227297 47.3780209;9364;248;[3371, 4819, 5707, 6782, 7632, 7741, 8008];Благоустройство и инфраструктура;0
улица Лукина;1;2021-06-12 21:51:25.422000;Хотим чтобы построили школу, разнообразит транспорт надо. ;56.13258355 47.15285638884107;9365;180;[1820, 4170, 4283, 5571, 7079, 7380];Благоустройство и инфраструктура;0
проспект Ленина;55;2021-06-07 19:42:08.048000;дом нуждается  в копитальном ремонте . обратите внимание на наш дом;56.1163538 47.259536963457464;9368;100;[1915, 1962, 2697, 7631, 8370];Благоустройство и инфраструктура;0
проспект Чебоксарский;25;2021-06-08 23:14:35.001000;Озеленить придомовую территорию, магазин Фикспрайс;56.1254516 47.382936411560635;9369;100;[3260, 4459, 5122, 5545, 8208];Благоустройство и инфраструктура;0
улица Строителей;7;2021-06-05 16:34:48.790000;Подкрасить стены и двери в подъездах;56.113158999999996 47.238630447667134;9374;-100;[3201, 3853, 3854];Благоустройство и инфраструктура;0
улица Строителей;16;2021-06-12 10:31:18.507000;Благоустройство пешеходной и велопарковки и велодорожки по ул. Строителей;56.112121450000004 47.23594733914092;9379;-400;[9379];Благоустройство и инфраструктура;0
улица Коммунистическая;22;2021-06-07 19:23:22.331000;Доделать детскую площадку;56.116474350000004 47.501302;9381;696;[1641, 2037, 3367, 3778, 4228, 4589, 5477, 5892, 6700, 6788, 8043, 8127, 8308, 8333, 8525, 8710, 9255];Благоустройство и инфраструктура;0
улица Токмакова;21;2021-06-10 12:01:01.684000;Ремонт дороги по улице Токмакова.;56.0710312 47.30135431195846;9386;-400;[9386];Дороги;0
улица Строителей;5/1;2021-06-05 22:31:40.782000;Баскетбольная площадка! Парковка!;56.1126148 47.240248;9387;1187;[1825, 2363, 2409, 2418, 2487, 3263, 3311, 3353, 3425, 3505, 4262, 4542, 4575, 5399, 5831, 7538, 7709, 7748, 7784, 7789, 8096, 8157, 8331, 8647, 8653, 8662, 8795, 8804, 9337];Благоустройство и инфраструктура;0
улица Афанасьева;14;2021-06-06 00:06:21.526000;Поставить фонари около 27 детского сада.;56.15216825 47.220048462496564;9388;100;[2884, 3836, 5431, 6572, 6796];Благоустройство и инфраструктура;0
улица Ярмарочная;19/3;2021-06-07 18:16:39.148000;Проложить дорогу с дома 17 к домам 19-к./1,/2/,3/,4 по улице Ярмарочная;56.1276629 47.2669962;9389;-100;[3531, 4932, 5400];Благоустройство и инфраструктура;0
проспект 9-й Пятилетки;6;2021-06-12 06:48:06.201000;Убрать после ремонта остатки асфальта.;56.09465415 47.2705825;9390;180;[1808, 2797, 5350, 6886, 7068, 8040];Благоустройство и инфраструктура;0
улица Спартака;53;2021-06-07 17:02:03.803000;улучшить дет.площадку (горку и песок);56.1223338 47.20790239819931;9391;-400;[9391];Благоустройство и инфраструктура;0
улица Красногорская;11;2021-06-10 15:54:36.613000;река перекрыта, и нужно почистить трубы;56.12915295 47.1914137;9393;-400;[9393];Благоустройство и инфраструктура;0
улица Нижегородская;4;2021-06-08 14:23:55.593000;Ремонт дорог по  ул. Нижегородская. Сделать экопарковки, скамейки.;56.1469774 47.23687636149374;9394;-200;[5003, 8800];Дороги;0
улица Советская;16;2021-06-08 15:20:46.027000;Просьба сделать ограждение вокруг клумбы около дома. Сделать детский городок справа от дома;56.1461683 47.2477606;9396;100;[4245, 5681, 6271, 6979, 7402];Благоустройство и инфраструктура;0
бульвар А.Миттова;20;2021-06-12 03:57:48.253000;Сделать безопасную стоянку во дворе;56.1123343 47.18805735449117;9399;248;[3719, 4188, 6959, 8053, 8428, 8758, 9030];Благоустройство и инфраструктура;0
улица Родниковая;71;2021-06-06 14:45:30.694000;Просим вас оказать содействие с оформлением земельных участков под своими жилыми домами и придомовой территории.;56.199917 47.1940121;9400;-300;[4218];Благоустройство и инфраструктура;0
улица Ашмарина;34А;2021-06-05 21:18:27.981000;Отремонтировать детскую площадку, велодорожку. Сделать освещение.;56.08127815 47.28430152258845;9403;1064;[1723, 2079, 3327, 3541, 3821, 4317, 4428, 4624, 4676, 4677, 5258, 5337, 5695, 6196, 6197, 6407, 6938, 7227, 7258, 7472, 7560, 7863, 7864, 7884, 8007, 8446];Благоустройство и инфраструктура;0
улица Константина Иванова;94;2021-06-07 15:52:58.236000;ужасный тротуар от дома до ул.Афанасьева , нужен ремонт;56.1477541 47.223896688617685;9404;-400;[9404];Благоустройство и инфраструктура;0
улица Академика Королева;13;2021-06-06 22:43:07.721000;тротуары, дороги.Нет спуска для колясок, Плитка уложена с большими зазорами колеса колясок проваливаются;56.118022350000004 47.20156612080005;9407;-400;[9407];Благоустройство и инфраструктура;0
бульвар Солнечный;10/1;2021-06-05 23:38:51.923000;Построить сквер, площадки для спорта.;56.1020102 47.3195717;9409;100;[2562, 5504, 6026, 7519, 8174];Благоустройство и инфраструктура;0
улица Болгарстроя;7;2021-06-05 19:51:04.955000;Обновить детские площадки. Проложить дорогу через овраг.;56.0704176 47.28107570882341;9411;248;[6353, 7629, 7645, 7646, 7647, 8737, 8925];Благоустройство и инфраструктура;0
улица Советская;38;2021-06-14 21:03:28.014000;Ремонт дороги во дворе, убрать шлагбаум;56.1461683 47.2477606;9413;736;[1850, 2100, 3882, 3903, 3904, 3998, 4305, 4579, 4966, 5241, 5305, 5356, 6440, 6471, 6975, 7531, 7694, 7948];Дороги;0
улица Шумилова;12/1;2021-06-13 00:32:53.204000;Отремонтровать дорогу вдоль домов по улице Шумилова, д. 10, 12/1, 12/2 во дворе (ямы, выбоины).;56.1028128 47.2852149;9416;-200;[1621, 9325];Благоустройство и инфраструктура;0
улица Ленинградская;16;2021-06-05 00:11:55.138000;огородить территорию дома от въезда других, установить автоматические ворота;56.1444129 47.248620023465364;9417;-400;[9417];Благоустройство и инфраструктура;0
улица Восточная;6;2021-06-04 20:05:10.517000;Ремонт дорог;56.12787255 47.34260759563381;9418;-400;[9418];Дороги;0
улица Заовражная;49;2021-06-06 00:05:23.477000;Установить остановочные павильоны. ;56.151039499999996 47.155122899999995;9419;360;[2710, 2843, 3881, 4768, 4883, 5235, 5576, 7082, 7422];Благоустройство и инфраструктура;0
улица Винокурова;65;2021-06-08 20:34:06.339000;Поменять ящики в подъезде. Сделать ремонт.;56.1104783 47.46858850873113;9420;309;[2542, 3584, 4372, 4474, 4935, 5716, 6040, 9181];Жилищно-коммунальные услуги;0
улица Социалистическая;2/1;2021-06-11 00:50:24.629000;Сделать перила на входе в подъезд 1. Отремонтировать дороги;56.1085259 47.1762264;9421;-200;[2639, 6153];Дороги;0
улица Академика Королева;5;2021-06-06 22:25:18.375000;освещение;56.1188494 47.20165352927826;9422;409;[2712, 4168, 5428, 5988, 6002, 6463, 6940, 7146, 7570, 8911];Благоустройство и инфраструктура;0
проспект Тракторостроителей;36;2021-06-06 19:22:11.933000;Убрать строительный мусор возле дома.;56.10170185 47.307300585288864;9423;-400;[9423];Благоустройство и инфраструктура;0
улица Винокурова;2;2021-06-14 18:16:39.237000;Личная встреча1;56.126923399999995 47.48803715589514;9428;0;[2168, 4123, 9353, 9427];Благоустройство и инфраструктура;0
улица Мичмана Павлова;39;2021-06-15 21:01:03.566000;Обустроить площадку перед домом  поставить скамейки, высадить больше деревьев. Отремонтировать подъездные пути к дому. ;56.1351873 47.162330087822724;9429;-100;[4929, 5311, 5377];Благоустройство и инфраструктура;0
улица П.В.Дементьева;22;2021-06-09 11:24:15.741000;школу, спорт и музыкальную школу, ;56.11663285 47.2199665118937;9430;360;[1592, 2385, 3200, 4798, 5525, 5618, 7183, 7804, 8461];Благоустройство и инфраструктура;0
улица Петра Ермолаева;1;2021-06-07 17:17:18.756000;Будь честен к народу;56.1497957 47.19114861164616;9431;-300;[6868];Благоустройство и инфраструктура;0
улица Чернышевского;29;2021-06-07 23:08:04.896000;Банкомат Сбербанк;56.1232548 47.17905550013042;9433;491;[2115, 2619, 3646, 3987, 5102, 5140, 6888, 7375, 7376, 8064, 8357, 8506];Благоустройство и инфраструктура;0
улица Винокурова;115;2021-06-12 07:14:04.296000;Просим отремонтировать подъезд;56.1155665 47.44885041708663;9434;409;[1879, 1942, 2299, 2756, 4724, 5766, 5813, 6044, 6651, 7720];Благоустройство и инфраструктура;0
улица Гражданская;60/1;2021-06-05 21:21:37.346000;сделать порядок на дет.площадке, спилить деревья, покрасить скамейки, сделать отмостку;56.1277281 47.2131636;9435;100;[3190, 3543, 3714, 3770, 8821];Благоустройство и инфраструктура;0
бульвар Зеленый;2;2021-06-06 20:28:43.334000;Расширить парковку;56.112299 47.486806900000005;9436;655;[2687, 3280, 3301, 4965, 5029, 5535, 5536, 7148, 7169, 7194, 7419, 8163, 8238, 8281, 8472, 8731];Благоустройство и инфраструктура;0
улица И.П.Прокопьева;16;2021-06-09 00:02:34.303000;Спуск к Волге;56.13003085 47.38904613542117;9437;360;[1629, 3781, 4557, 4719, 4942, 5878, 5954, 8367, 8418];Благоустройство и инфраструктура;0
улица Афанасьева;6/1;2021-06-06 00:53:17.412000;Отремонтировать крышу дома по адресу ул. Афанасьева 6/1;56.1460601 47.2202549;9441;-200;[6601, 7293];Благоустройство и инфраструктура;0
переулок Кошкинский;5;2021-06-07 22:16:49.650000;пенсию повысить, получить бесплатные лекараства;56.1135513 47.22540934174199;9445;-400;[9445];Благоустройство и инфраструктура;0
проспект Максима Горького;49;2021-06-07 17:57:12.588000;Сделать спуск к Волге для инвалидов.;56.1484499 47.17633190015168;9446;-300;[9446];Благоустройство и инфраструктура;0
проспект Максима Горького;49;2021-06-07 17:59:47.760000;Сделать спуск к Волге для инвалидов.;56.1484499 47.17633190015168;9447;-300;[9446];Благоустройство и инфраструктура;0
бульвар Солнечный;18/1;2021-06-06 08:31:57.135000;Потравить муравьев в доме.;56.1020102 47.3195717;9455;309;[2437, 3047, 3209, 4702, 5219, 8830, 9031, 9378];Жилищно-коммунальные услуги;0
улица Хевешская;20;2021-06-14 19:53:28.096000;во дворе нужна спортивная площадка;56.10614205 47.27359238155045;9456;-200;[4011, 5651];Благоустройство и инфраструктура;0
бульвар А.Миттова;33;2021-06-12 10:22:31.642000;Построить спортивный центр ФОК;56.1113534 47.19050969181079;9457;-200;[2689, 6390];Благоустройство и инфраструктура;0
улица Корнея Чуковского;31А;2021-06-08 18:08:22.651000;Дороги, освещение;56.1121528 47.3143331;9460;-400;[9460];Дороги;0
улица Космонавта Николаева А.Г.;53;2021-06-14 17:27:38.282000;Построить детскую площадку;56.1296617 47.281470299999995;9461;-300;[3157];Благоустройство и инфраструктура;0
бульвар Юности;8;2021-06-12 14:04:46.212000;Хотим с боку ( торца) дома Б.Юности 6-7т кв сделать парковку ( жильцы дома №6 ) ;56.13967465 47.16108940050928;9463;-400;[9463];Благоустройство и инфраструктура;0
улица Космонавта Николаева А.Г.;40/1;2021-06-07 15:36:15.816000;Новые скамейки во дворе;56.1319788 47.2844612;9464;100;[1689, 6164, 8317, 9110, 9345];Благоустройство и инфраструктура;0
улица И.П.Прокопьева;4;2021-06-07 20:41:38.358000;Сделать спуск к Волге;56.1275127 47.3779092221615;9465;-100;[6118, 6119, 7283];Благоустройство и инфраструктура;0
улица Короленко;6А;2021-06-05 22:22:53.634000;парк;56.13084550000001 47.22639481692734;9467;0;[2552, 4271, 6507, 8815];Благоустройство и инфраструктура;0
улица Репина;113;2021-06-07 23:03:13.297000;ремонт дороги и расширить;56.12042915 47.2307651;9469;-200;[9469, 9470];Дороги;0
улица Репина;113;2021-06-07 22:46:19.849000;ремонт дороги от ул.Репина до ул.Котовского и до Фучика;56.12042915 47.2307651;9471;-200;[9469, 9470];Дороги;0
улица 50 лет Октября;12;2021-06-14 00:12:31.822000;Просим сделать современные детские площадки, а то все идут на площадку около дома 12, 14 по ул. 50 лет Октября. Вечерами очень много народу;56.12804855 47.27623374603988;9474;-100;[5407, 5819, 7330];Благоустройство и инфраструктура;0
проспект Мира;25;2021-06-08 23:23:05.814000;установить во дворах камеры видеонаблюдения;56.1062543 47.265260491562465;9475;309;[3951, 4141, 4480, 5419, 5779, 5850, 7562, 8778];Благоустройство и инфраструктура;0
улица 50 лет Октября;8;2021-06-05 11:14:20.829000;Ремонт в подъезде;56.12929325 47.274364189720075;9477;-100;[4663, 7318, 8250];Жилищно-коммунальные услуги;0
улица Ленинского Комсомола;68/1;2021-06-08 15:46:04.919000;Просьба о запрете выгула собак и установке табличек о запрете;56.1076681 47.2865661;9482;-400;[9482];Благоустройство и инфраструктура;0
бульвар Гидростроителей;2;2021-06-14 14:41:17.780000;Рабочие места и зарплату молодежи;56.124655700000005 47.49050353584751;9484;777;[1634, 1672, 2647, 2852, 3482, 3643, 4062, 4358, 5437, 6166, 6396, 6939, 7196, 7702, 7954, 8240, 8767, 9003, 9096];Благоустройство и инфраструктура;0
